"resultId","raceId","driverId","constructorId","grid","positionOrder","laps","milliseconds","fastestLap","fastestLapTime","fastestLapSpeed","statusId","raceTime","year","circuitId","date","time","fp1_date","fp1_time","fp2_date","fp2_time","fp3_date","fp3_time","quali_date","quali_time","sprint_date","sprint_time","Race_name","driverRef","nationality.x","dob_driver","age_at_race","driverStandingsId","points","position","positionText","wins","num_stops","status","name","Driver.of.The.Day","Team","driverId_driverofday","dob","nationality.y","driver.of.day.ind"
25158,1061,841,51,15,13,51,"\N","49","1:32.346","229.653",11,"\N",2021,9,2021-07-18,"14:00:00","2021-07-16","\N","2021-07-17","\N","\N","\N","2021-07-16","\N","2021-07-17","\N","British Grand Prix","giovinazzi","Italian",1993-12-14,36,70482,1,16,"16",0,2,"+1 Lap","Alfa Romeo","leclerc","Ferrari",844,1997-10-16,"Monegasque",0
25159,1061,849,3,17,14,51,"\N","51","1:32.477","229.328",11,"\N",2021,9,2021-07-18,"14:00:00","2021-07-16","\N","2021-07-17","\N","\N","\N","2021-07-16","\N","2021-07-17","\N","British Grand Prix","latifi","Canadian",1995-06-29,31,70488,0,19,"19",0,2,"+1 Lap","Williams","leclerc","Ferrari",844,1997-10-16,"Monegasque",0
25160,1061,8,51,13,15,51,"\N","48","1:31.895","230.780",11,"\N",2021,9,2021-07-18,"14:00:00","2021-07-16","\N","2021-07-17","\N","\N","\N","2021-07-16","\N","2021-07-17","\N","British Grand Prix","raikkonen","Finnish",1979-10-17,23,70481,1,15,"15",0,2,"+1 Lap","Alfa Romeo","leclerc","Ferrari",844,1997-10-16,"Monegasque",0
25161,1061,815,9,0,16,51,"\N","50","1:28.617","239.317",11,"\N",2021,9,2021-07-18,"14:00:00","2021-07-16","\N","2021-07-17","\N","\N","\N","2021-07-16","\N","2021-07-17","\N","British Grand Prix","perez","Mexican",1990-01-26,26,70475,104,5,"5",1,4,"+1 Lap","Red Bull","leclerc","Ferrari",844,1997-10-16,"Monegasque",0
25162,1061,853,210,19,17,51,"\N","51","1:32.909","228.262",11,"\N",2021,9,2021-07-18,"14:00:00","2021-07-16","\N","2021-07-17","\N","\N","\N","2021-07-16","\N","2021-07-17","\N","British Grand Prix","mazepin","Russian",1999-03-02,21,70490,0,20,"20",0,2,"+1 Lap","Haas","leclerc","Ferrari",844,1997-10-16,"Monegasque",0
25163,1061,854,210,18,18,51,"\N","50","1:32.862","228.377",11,"\N",2021,9,2021-07-18,"14:00:00","2021-07-16","\N","2021-07-17","\N","\N","\N","2021-07-16","\N","2021-07-17","\N","British Grand Prix","mick_schumacher","German",1999-03-22,32,70486,0,18,"18",0,2,"+1 Lap","Haas","leclerc","Ferrari",844,1997-10-16,"Monegasque",0
25164,1061,20,117,8,19,40,"\N","35","1:33.059","227.894",31,"\N",2021,9,2021-07-18,"14:00:00","2021-07-16","\N","2021-07-17","\N","\N","\N","2021-07-16","\N","2021-07-17","\N","British Grand Prix","vettel","German",1987-07-03,31,70485,30,10,"10",0,2,"Retired","Aston Martin","leclerc","Ferrari",844,1997-10-16,"Monegasque",0
25165,1061,830,9,1,20,0,"\N","\N","\N","\N",4,"\N",2021,9,2021-07-18,"14:00:00","2021-07-16","\N","2021-07-17","\N","\N","\N","2021-07-16","\N","2021-07-17","\N","British Grand Prix","max_verstappen","Dutch",1997-09-30,39,70472,185,1,"1",5,NA,"Collision","Red Bull","leclerc","Ferrari",844,1997-10-16,"Monegasque",0
25166,1062,839,214,8,1,70,"7483199","54","1:21.421","193.704",1,"2:04:43.199",2021,11,2021-08-01,"13:00:00","2021-07-30","\N","2021-07-30","\N","2021-07-31","\N","2021-07-31","\N","\N","\N","Hungarian Grand Prix","ocon","French",1996-09-17,23,70523,39,10,"10",1,3,"Finished","Alpine","alonso","Alpine",4,1981-07-29,"Spanish",0
25167,1062,1,131,1,2,70,"7485935","49","1:18.715","200.363",1,"+2.736",2021,11,2021-08-01,"13:00:00","2021-07-30","\N","2021-07-30","\N","2021-07-31","\N","2021-07-31","\N","\N","\N","Hungarian Grand Prix","hamilton","British",1985-01-07,21,70511,195,1,"1",4,4,"Finished","Mercedes","alonso","Alpine",4,1981-07-29,"Spanish",0
25168,1062,832,6,15,3,70,"7498217","54","1:21.423","193.699",1,"+15.018",2021,11,2021-08-01,"13:00:00","2021-07-30","\N","2021-07-30","\N","2021-07-31","\N","2021-07-31","\N","\N","\N","Hungarian Grand Prix","sainz","Spanish",1994-09-01,23,70518,83,6,"6",0,3,"Finished","Ferrari","alonso","Alpine",4,1981-07-29,"Spanish",0
25169,1062,4,214,9,4,70,"7498850","41","1:20.359","196.264",1,"+15.651",2021,11,2021-08-01,"13:00:00","2021-07-30","\N","2021-07-30","\N","2021-07-31","\N","2021-07-31","\N","\N","\N","Hungarian Grand Prix","alonso","Spanish",1981-07-29,23,70529,38,11,"11",0,3,"Finished","Alpine","alonso","Alpine",4,1981-07-29,"Spanish",1
25170,1062,842,213,5,5,70,"7546813","70","1:18.394","201.183",1,"+1:03.614",2021,11,2021-08-01,"13:00:00","2021-07-30","\N","2021-07-30","\N","2021-07-31","\N","2021-07-31","\N","\N","\N","Hungarian Grand Prix","gasly","French",1996-02-07,34,70527,50,8,"8",0,4,"Finished","Alpha Tauri","alonso","Alpine",4,1981-07-29,"Spanish",0
25171,1062,852,213,16,6,70,"7559002","43","1:22.450","191.286",1,"+1:15.803",2021,11,2021-08-01,"13:00:00","2021-07-30","\N","2021-07-30","\N","2021-07-31","\N","2021-07-31","\N","\N","\N","Hungarian Grand Prix","tsunoda","Japanese",2000-05-11,34,70519,18,13,"13",0,3,"Finished","Alpha Tauri","alonso","Alpine",4,1981-07-29,"Spanish",0
25172,1062,849,3,18,7,70,"7561109","62","1:22.831","190.406",1,"+1:17.910",2021,11,2021-08-01,"13:00:00","2021-07-30","\N","2021-07-30","\N","2021-07-31","\N","2021-07-31","\N","\N","\N","Hungarian Grand Prix","latifi","Canadian",1995-06-29,36,70528,6,15,"15",0,3,"Finished","Williams","alonso","Alpine",4,1981-07-29,"Spanish",0
25173,1062,847,3,17,8,70,"7562293","62","1:22.112","192.074",1,"+1:19.094",2021,11,2021-08-01,"13:00:00","2021-07-30","\N","2021-07-30","\N","2021-07-31","\N","2021-07-31","\N","\N","\N","Hungarian Grand Prix","russell","British",1998-02-15,31,70524,4,16,"16",0,3,"Finished","Williams","alonso","Alpine",4,1981-07-29,"Spanish",0
25174,1062,830,9,3,9,70,"7563443","43","1:20.945","194.843",1,"+1:20.244",2021,11,2021-08-01,"13:00:00","2021-07-30","\N","2021-07-30","\N","2021-07-31","\N","2021-07-31","\N","\N","\N","Hungarian Grand Prix","max_verstappen","Dutch",1997-09-30,21,70512,187,2,"2",5,5,"Finished","Red Bull","alonso","Alpine",4,1981-07-29,"Spanish",0
25175,1062,8,51,13,10,69,"\N","58","1:21.518","193.473",11,"\N",2021,11,2021-08-01,"13:00:00","2021-07-30","\N","2021-07-30","\N","2021-07-31","\N","2021-07-31","\N","\N","\N","Hungarian Grand Prix","raikkonen","Finnish",1979-10-17,31,70521,2,17,"17",0,4,"+1 Lap","Alfa Romeo","alonso","Alpine",4,1981-07-29,"Spanish",0
25176,1062,817,1,11,11,69,"\N","58","1:22.802","190.473",11,"\N",2021,11,2021-08-01,"13:00:00","2021-07-30","\N","2021-07-30","\N","2021-07-31","\N","2021-07-31","\N","\N","\N","Hungarian Grand Prix","ricciardo","Australian",1989-07-01,23,70517,50,9,"9",0,3,"+1 Lap","McLaren","alonso","Alpine",4,1981-07-29,"Spanish",0
25177,1062,854,210,20,12,69,"\N","44","1:22.711","190.683",11,"\N",2021,11,2021-08-01,"13:00:00","2021-07-30","\N","2021-07-30","\N","2021-07-31","\N","2021-07-31","\N","\N","\N","Hungarian Grand Prix","mick_schumacher","German",1999-03-22,23,70526,0,19,"19",0,3,"+1 Lap","Haas","alonso","Alpine",4,1981-07-29,"Spanish",0
25178,1062,841,51,0,13,69,"\N","44","1:22.736","190.625",11,"\N",2021,11,2021-08-01,"13:00:00","2021-07-30","\N","2021-07-30","\N","2021-07-31","\N","2021-07-31","\N","\N","\N","Hungarian Grand Prix","giovinazzi","Italian",1993-12-14,35,70522,1,18,"18",0,5,"+1 Lap","Alfa Romeo","alonso","Alpine",4,1981-07-29,"Spanish",0
25179,1062,853,210,19,14,3,"\N","\N","\N","\N",4,"\N",2021,11,2021-08-01,"13:00:00","2021-07-30","\N","2021-07-30","\N","2021-07-31","\N","2021-07-31","\N","\N","\N","Hungarian Grand Prix","mazepin","Russian",1999-03-02,34,70530,0,20,"20",0,2,"Collision","Haas","alonso","Alpine",4,1981-07-29,"Spanish",0
25180,1062,846,1,6,15,2,"\N","\N","\N","\N",4,"\N",2021,11,2021-08-01,"13:00:00","2021-07-30","\N","2021-07-30","\N","2021-07-31","\N","2021-07-31","\N","\N","\N","Hungarian Grand Prix","norris","British",1999-11-13,41,70514,113,3,"3",0,1,"Collision","McLaren","alonso","Alpine",4,1981-07-29,"Spanish",0
25181,1062,822,131,2,16,0,"\N","\N","\N","\N",4,"\N",2021,11,2021-08-01,"13:00:00","2021-07-30","\N","2021-07-30","\N","2021-07-31","\N","2021-07-31","\N","\N","\N","Hungarian Grand Prix","bottas","Finnish",1989-08-28,31,70513,108,4,"4",0,NA,"Collision","Mercedes","alonso","Alpine",4,1981-07-29,"Spanish",0
25182,1062,815,9,4,17,0,"\N","\N","\N","\N",4,"\N",2021,11,2021-08-01,"13:00:00","2021-07-30","\N","2021-07-30","\N","2021-07-31","\N","2021-07-31","\N","\N","\N","Hungarian Grand Prix","perez","Mexican",1990-01-26,33,70515,104,5,"5",1,NA,"Collision","Red Bull","alonso","Alpine",4,1981-07-29,"Spanish",0
25183,1062,844,6,7,18,0,"\N","\N","\N","\N",4,"\N",2021,11,2021-08-01,"13:00:00","2021-07-30","\N","2021-07-30","\N","2021-07-31","\N","2021-07-31","\N","\N","\N","Hungarian Grand Prix","leclerc","Monegasque",1997-10-16,23,70516,80,7,"7",0,NA,"Collision","Ferrari","alonso","Alpine",4,1981-07-29,"Spanish",0
25184,1062,840,117,12,19,0,"\N","\N","\N","\N",4,"\N",2021,11,2021-08-01,"13:00:00","2021-07-30","\N","2021-07-30","\N","2021-07-31","\N","2021-07-31","\N","\N","\N","Hungarian Grand Prix","stroll","Canadian",1998-10-29,32,70520,18,14,"14",0,NA,"Collision","Aston Martin","alonso","Alpine",4,1981-07-29,"Spanish",0
25185,1062,20,117,10,20,70,"\N","60","1:21.459","193.613",2,"\N",2021,11,2021-08-01,"13:00:00","2021-07-30","\N","2021-07-30","\N","2021-07-31","\N","2021-07-31","\N","\N","\N","Hungarian Grand Prix","vettel","German",1987-07-03,25,70525,30,12,"12",0,3,"Disqualified","Aston Martin","alonso","Alpine",4,1981-07-29,"Spanish",0
25206,1064,830,9,1,1,72,"5405395","60","1:13.275","209.244",1,"1:30:05.395",2021,39,2021-09-05,"13:00:00","2021-09-03","\N","2021-09-03","\N","2021-09-04","\N","2021-09-04","\N","\N","\N","Dutch Grand Prix","max_verstappen","Dutch",1997-09-30,21,70552,224.5,1,"1",7,2,"Finished","Red Bull","perez","Red Bull",815,1990-01-26,"Mexican",0
25207,1064,1,131,2,2,72,"5426327","72","1:11.097","215.654",1,"+20.932",2021,39,2021-09-05,"13:00:00","2021-09-03","\N","2021-09-03","\N","2021-09-04","\N","2021-09-04","\N","\N","\N","Dutch Grand Prix","hamilton","British",1985-01-07,34,70551,221.5,2,"2",4,3,"Finished","Mercedes","perez","Red Bull",815,1990-01-26,"Mexican",0
25208,1064,822,131,3,3,72,"5461855","69","1:12.549","211.338",1,"+56.460",2021,39,2021-09-05,"13:00:00","2021-09-03","\N","2021-09-03","\N","2021-09-04","\N","2021-09-04","\N","\N","\N","Dutch Grand Prix","bottas","Finnish",1989-08-28,23,70553,123,3,"3",0,2,"Finished","Mercedes","perez","Red Bull",815,1990-01-26,"Mexican",0
25209,1064,842,213,4,4,71,"\N","57","1:14.818","204.929",11,"\N",2021,39,2021-09-05,"13:00:00","2021-09-03","\N","2021-09-03","\N","2021-09-04","\N","2021-09-04","\N","\N","\N","Dutch Grand Prix","gasly","French",1996-02-07,23,70567,66,8,"8",0,1,"+1 Lap","Alpha Tauri","perez","Red Bull",815,1990-01-26,"Mexican",0
25210,1064,844,6,5,5,71,"\N","58","1:14.780","205.033",11,"\N",2021,39,2021-09-05,"13:00:00","2021-09-03","\N","2021-09-03","\N","2021-09-04","\N","2021-09-04","\N","\N","\N","Dutch Grand Prix","leclerc","Monegasque",1997-10-16,23,70556,92,6,"6",0,1,"+1 Lap","Ferrari","perez","Red Bull",815,1990-01-26,"Mexican",0
25211,1064,4,214,9,6,71,"\N","60","1:14.323","206.294",11,"\N",2021,39,2021-09-05,"13:00:00","2021-09-03","\N","2021-09-03","\N","2021-09-04","\N","2021-09-04","\N","\N","\N","Dutch Grand Prix","alonso","Spanish",1981-07-29,25,70569,46,10,"10",0,1,"+1 Lap","Alpine","perez","Red Bull",815,1990-01-26,"Mexican",0
25212,1064,832,6,6,7,71,"\N","45","1:15.260","203.725",11,"\N",2021,39,2021-09-05,"13:00:00","2021-09-03","\N","2021-09-03","\N","2021-09-04","\N","2021-09-04","\N","\N","\N","Dutch Grand Prix","sainz","Spanish",1994-09-01,23,70558,89.5,7,"7",0,1,"+1 Lap","Ferrari","perez","Red Bull",815,1990-01-26,"Mexican",0
25213,1064,815,9,0,8,71,"\N","59","1:13.461","208.714",11,"\N",2021,39,2021-09-05,"13:00:00","2021-09-03","\N","2021-09-03","\N","2021-09-04","\N","2021-09-04","\N","\N","\N","Dutch Grand Prix","perez","Mexican",1990-01-26,32,70555,108,5,"5",1,2,"+1 Lap","Red Bull","perez","Red Bull",815,1990-01-26,"Mexican",1
25214,1064,839,214,8,9,71,"\N","54","1:14.675","205.321",11,"\N",2021,39,2021-09-05,"13:00:00","2021-09-03","\N","2021-09-03","\N","2021-09-04","\N","2021-09-04","\N","\N","\N","Dutch Grand Prix","ocon","French",1996-09-17,40,70563,44,11,"11",1,1,"+1 Lap","Alpine","perez","Red Bull",815,1990-01-26,"Mexican",0
25215,1064,846,1,13,10,71,"\N","48","1:14.236","206.535",11,"\N",2021,39,2021-09-05,"13:00:00","2021-09-03","\N","2021-09-03","\N","2021-09-04","\N","2021-09-04","\N","\N","\N","Dutch Grand Prix","norris","British",1999-11-13,23,70554,114,4,"4",0,1,"+1 Lap","McLaren","perez","Red Bull",815,1990-01-26,"Mexican",0
25216,1064,817,1,10,11,71,"\N","59","1:14.920","204.650",11,"\N",2021,39,2021-09-05,"13:00:00","2021-09-03","\N","2021-09-03","\N","2021-09-04","\N","2021-09-04","\N","\N","\N","Dutch Grand Prix","ricciardo","Australian",1989-07-01,23,70557,56,9,"9",0,1,"+1 Lap","McLaren","perez","Red Bull",815,1990-01-26,"Mexican",0
25217,1064,840,117,12,12,70,"\N","57","1:15.611","202.780",12,"\N",2021,39,2021-09-05,"13:00:00","2021-09-03","\N","2021-09-03","\N","2021-09-04","\N","2021-09-04","\N","\N","\N","Dutch Grand Prix","stroll","Canadian",1998-10-29,23,70560,18,14,"14",0,1,"+2 Laps","Aston Martin","perez","Red Bull",815,1990-01-26,"Mexican",0
25218,1064,20,117,15,13,70,"\N","63","1:13.958","207.312",12,"\N",2021,39,2021-09-05,"13:00:00","2021-09-03","\N","2021-09-03","\N","2021-09-04","\N","2021-09-04","\N","\N","\N","Dutch Grand Prix","vettel","German",1987-07-03,32,70565,35,12,"12",0,2,"+2 Laps","Aston Martin","perez","Red Bull",815,1990-01-26,"Mexican",0
25219,1064,841,51,7,14,70,"\N","66","1:15.125","204.091",12,"\N",2021,39,2021-09-05,"13:00:00","2021-09-03","\N","2021-09-03","\N","2021-09-04","\N","2021-09-04","\N","\N","\N","Dutch Grand Prix","giovinazzi","Italian",1993-12-14,23,70562,1,18,"18",0,2,"+2 Laps","Alfa Romeo","perez","Red Bull",815,1990-01-26,"Mexican",0
25220,1064,9,51,16,15,70,"\N","44","1:15.442","203.234",12,"\N",2021,39,2021-09-05,"13:00:00","2021-09-03","\N","2021-09-03","\N","2021-09-04","\N","2021-09-04","\N","\N","\N","Dutch Grand Prix","kubica","Polish",1984-12-07,23,70571,0,21,"21",0,1,"+2 Laps","Alfa Romeo","perez","Red Bull",815,1990-01-26,"Mexican",0
25221,1064,849,3,0,16,70,"\N","25","1:15.790","202.301",12,"\N",2021,39,2021-09-05,"13:00:00","2021-09-03","\N","2021-09-03","\N","2021-09-04","\N","2021-09-04","\N","\N","\N","Dutch Grand Prix","latifi","Canadian",1995-06-29,41,70568,7,16,"16",0,1,"+2 Laps","Williams","perez","Red Bull",815,1990-01-26,"Mexican",0
25222,1064,847,3,11,17,69,"\N","57","1:15.628","202.734",6,"\N",2021,39,2021-09-05,"13:00:00","2021-09-03","\N","2021-09-03","\N","2021-09-04","\N","2021-09-04","\N","\N","\N","Dutch Grand Prix","russell","British",1998-02-15,34,70564,13,15,"15",0,2,"Gearbox","Williams","perez","Red Bull",815,1990-01-26,"Mexican",0
25223,1064,854,210,17,18,69,"\N","36","1:15.927","201.936",13,"\N",2021,39,2021-09-05,"13:00:00","2021-09-03","\N","2021-09-03","\N","2021-09-04","\N","2021-09-04","\N","\N","\N","Dutch Grand Prix","mick_schumacher","German",1999-03-22,32,70566,0,19,"19",0,2,"+3 Laps","Haas","perez","Red Bull",815,1990-01-26,"Mexican",0
25224,1064,852,213,14,19,48,"\N","44","1:15.783","202.319",131,"\N",2021,39,2021-09-05,"13:00:00","2021-09-03","\N","2021-09-03","\N","2021-09-04","\N","2021-09-04","\N","\N","\N","Dutch Grand Prix","tsunoda","Japanese",2000-05-11,36,70559,18,13,"13",0,1,"Power Unit","Alpha Tauri","perez","Red Bull",815,1990-01-26,"Mexican",0
25225,1064,853,210,18,20,41,"\N","35","1:16.066","201.567",9,"\N",2021,39,2021-09-05,"13:00:00","2021-09-03","\N","2021-09-03","\N","2021-09-04","\N","2021-09-04","\N","\N","\N","Dutch Grand Prix","mazepin","Russian",1999-03-02,36,70570,0,20,"20",0,1,"Hydraulics","Haas","perez","Red Bull",815,1990-01-26,"Mexican",0
25226,1065,817,1,2,1,53,"4914365","53","1:24.812","245.894",1,"1:21:54.365",2021,14,2021-09-12,"13:00:00","2021-09-10","\N","2021-09-11","\N","\N","\N","2021-09-10","\N","2021-09-11","\N","Italian Grand Prix","ricciardo","Australian",1989-07-01,23,70578,83,8,"8",1,1,"Finished","McLaren","ricciardo","McLaren",817,1989-07-01,"Australian",1
25227,1065,846,1,3,2,53,"4916112","53","1:24.971","245.434",1,"+1.747",2021,14,2021-09-12,"13:00:00","2021-09-10","\N","2021-09-11","\N","\N","\N","2021-09-10","\N","2021-09-11","\N","Italian Grand Prix","norris","British",1999-11-13,34,70575,132,4,"4",0,1,"Finished","McLaren","ricciardo","McLaren",817,1989-07-01,"Australian",0
25228,1065,822,131,19,3,53,"4919286","34","1:24.827","245.850",1,"+4.921",2021,14,2021-09-12,"13:00:00","2021-09-10","\N","2021-09-11","\N","\N","\N","2021-09-10","\N","2021-09-11","\N","Italian Grand Prix","bottas","Finnish",1989-08-28,34,70574,141,3,"3",0,1,"Finished","Mercedes","ricciardo","McLaren",817,1989-07-01,"Australian",0
25229,1065,844,6,5,4,53,"4921674","53","1:25.319","244.433",1,"+7.309",2021,14,2021-09-12,"13:00:00","2021-09-10","\N","2021-09-11","\N","\N","\N","2021-09-10","\N","2021-09-11","\N","Italian Grand Prix","leclerc","Monegasque",1997-10-16,32,70577,104,6,"6",0,1,"Finished","Ferrari","ricciardo","McLaren",817,1989-07-01,"Australian",0
25230,1065,815,9,8,5,53,"4923088","53","1:25.156","244.901",1,"+8.723",2021,14,2021-09-12,"13:00:00","2021-09-10","\N","2021-09-11","\N","\N","\N","2021-09-10","\N","2021-09-11","\N","Italian Grand Prix","perez","Mexican",1990-01-26,36,70576,118,5,"5",1,1,"Finished","Red Bull","ricciardo","McLaren",817,1989-07-01,"Australian",0
25231,1065,832,6,6,6,53,"4924900","53","1:25.559","243.747",1,"+10.535",2021,14,2021-09-12,"13:00:00","2021-09-10","\N","2021-09-11","\N","\N","\N","2021-09-10","\N","2021-09-11","\N","Italian Grand Prix","sainz","Spanish",1994-09-01,23,70579,97.5,7,"7",0,1,"Finished","Ferrari","ricciardo","McLaren",817,1989-07-01,"Australian",0
25232,1065,840,117,9,7,53,"4930169","52","1:25.853","242.912",1,"+15.804",2021,14,2021-09-12,"13:00:00","2021-09-10","\N","2021-09-11","\N","\N","\N","2021-09-10","\N","2021-09-11","\N","Italian Grand Prix","stroll","Canadian",1998-10-29,32,70581,24,13,"13",0,1,"Finished","Aston Martin","ricciardo","McLaren",817,1989-07-01,"Australian",0
25233,1065,4,214,10,8,53,"4931566","52","1:25.472","243.995",1,"+17.201",2021,14,2021-09-12,"13:00:00","2021-09-10","\N","2021-09-11","\N","\N","\N","2021-09-10","\N","2021-09-11","\N","Italian Grand Prix","alonso","Spanish",1981-07-29,25,70590,50,10,"10",0,1,"Finished","Alpine","ricciardo","McLaren",817,1989-07-01,"Australian",0
25234,1065,847,3,14,9,53,"4934107","53","1:25.835","242.963",1,"+19.742",2021,14,2021-09-12,"13:00:00","2021-09-10","\N","2021-09-11","\N","\N","\N","2021-09-10","\N","2021-09-11","\N","Italian Grand Prix","russell","British",1998-02-15,40,70585,15,15,"15",0,1,"Finished","Williams","ricciardo","McLaren",817,1989-07-01,"Australian",0
25235,1065,839,214,12,10,53,"4935233","53","1:25.566","243.727",1,"+20.868",2021,14,2021-09-12,"13:00:00","2021-09-10","\N","2021-09-11","\N","\N","\N","2021-09-10","\N","2021-09-11","\N","Italian Grand Prix","ocon","French",1996-09-17,32,70584,45,11,"11",1,1,"Finished","Alpine","ricciardo","McLaren",817,1989-07-01,"Australian",0
25236,1065,849,3,13,11,53,"4938108","50","1:25.953","242.630",1,"+23.743",2021,14,2021-09-12,"13:00:00","2021-09-10","\N","2021-09-11","\N","\N","\N","2021-09-10","\N","2021-09-11","\N","Italian Grand Prix","latifi","Canadian",1995-06-29,36,70589,7,16,"16",0,1,"Finished","Williams","ricciardo","McLaren",817,1989-07-01,"Australian",0
25237,1065,20,117,11,12,53,"4938986","50","1:25.938","242.672",1,"+24.621",2021,14,2021-09-12,"13:00:00","2021-09-10","\N","2021-09-11","\N","\N","\N","2021-09-10","\N","2021-09-11","\N","Italian Grand Prix","vettel","German",1987-07-03,34,70586,35,12,"12",0,2,"Finished","Aston Martin","ricciardo","McLaren",817,1989-07-01,"Australian",0
25238,1065,841,51,7,13,53,"4941581","50","1:25.718","243.295",1,"+27.216",2021,14,2021-09-12,"13:00:00","2021-09-10","\N","2021-09-11","\N","\N","\N","2021-09-10","\N","2021-09-11","\N","Italian Grand Prix","giovinazzi","Italian",1993-12-14,23,70583,1,18,"18",0,2,"Finished","Alfa Romeo","ricciardo","McLaren",817,1989-07-01,"Australian",0
25239,1065,9,51,17,14,53,"4944134","53","1:25.849","242.924",1,"+29.769",2021,14,2021-09-12,"13:00:00","2021-09-10","\N","2021-09-11","\N","\N","\N","2021-09-10","\N","2021-09-11","\N","Italian Grand Prix","kubica","Polish",1984-12-07,23,70592,0,20,"20",0,1,"Finished","Alfa Romeo","ricciardo","McLaren",817,1989-07-01,"Australian",0
25240,1065,854,210,18,15,53,"4965453","52","1:26.707","240.520",1,"+51.088",2021,14,2021-09-12,"13:00:00","2021-09-10","\N","2021-09-11","\N","\N","\N","2021-09-10","\N","2021-09-11","\N","Italian Grand Prix","mick_schumacher","German",1999-03-22,34,70587,0,19,"19",0,1,"Finished","Haas","ricciardo","McLaren",817,1989-07-01,"Australian",0
25241,1065,853,210,16,16,41,"\N","41","1:27.202","239.155",131,"\N",2021,14,2021-09-12,"13:00:00","2021-09-10","\N","2021-09-11","\N","\N","\N","2021-09-10","\N","2021-09-11","\N","Italian Grand Prix","mazepin","Russian",1999-03-02,36,70591,0,21,"21",0,3,"Power Unit","Haas","ricciardo","McLaren",817,1989-07-01,"Australian",0
25242,1065,1,131,4,17,25,"\N","3","1:25.870","242.864",4,"\N",2021,14,2021-09-12,"13:00:00","2021-09-10","\N","2021-09-11","\N","\N","\N","2021-09-10","\N","2021-09-11","\N","Italian Grand Prix","hamilton","British",1985-01-07,32,70572,221.5,2,"2",4,1,"Collision","Mercedes","ricciardo","McLaren",817,1989-07-01,"Australian",0
